AppliedSchool,Degree,Major,Result,Year,EnglishLevel,TOEFL,IELTS,GRE,School,SchoolMajor,GPA,Post_School,Post_Major,Post_GPA,Other_Info
密歇根大学安娜堡分校,硕士,Architecture,录取,2016,2,97.0,,314,211,城市规划,86.5,,,,一个月的事务所实习，奖学金四次，企业奖学金一次，城乡规划专业指导委员会作业竞赛获奖两次。
斯蒂文斯理工学院,硕士,Computer Science,录取,2015,3,103.0,,321,双非,金融,88.0,,,,美国教授推荐
达特茅斯学院,博士,Computer Science,录取,2016,2,97.0,,323,双非,信息管理与信息系统,88.0,211,计算机,88,论文较多获奖多
西北大学,博士,Chemical Engineering,录取,2013,0,,,330,国外高校（含港澳台）,化学,88.0,,,,三项研究，一篇论文，牛推一封
香港城市大学,硕士,English Language Studies,录取,2015,3,,7.0,0,双非,英语,88.0,,,,几次奖学金，志愿者翻译经历，有实习但是和英语不相关
纽约大学,硕士,Industrial Engineering,录取,2015,1,86.0,,321,211 & 985,城乡规划与资源环境管理,84.0,,,,
香港理工大学,硕士,Bioengineering and Biomedical Engineering,录取,2014,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,生物科学（bioscience）,80.0,,,,一般的推荐
悉尼大学,硕士,Economics and Econometrics,录取,2016,2,,6.5,0,国外高校（含港澳台）,经济学,86.17,,,,
卡内基梅隆大学,硕士,Computer Software Engineering,录取,2015,2,99.0,,319,211 & 985,软件工程,78.0,,,,有2年腾讯，1年天猫工作经验
格拉斯哥大学,硕士,Information Technology,录取,2016,2,97.0,,0,211 & 985,软件工程,81.0,,,,俩实习，一个在学校机构一个在SAP，无奖学金无交换无论文
香港城市大学,硕士,Professional Accounting,录取,2017,2,,6.5,0,211,信息管理与信息系统,88.0,,,,三年奖学金、两个上海市奖项、其他各类校级奖项
芝加哥大学,硕士,Law,录取,2015,3,109.0,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,法学,88.0,,,,中所执业工作三年半，教授推+雇主推
埃默里大学,硕士,Biostatistics,录取,2017,3,103.0,,320,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,生物技术,88.0,,,,"推荐信：交大导师教授，耶鲁授课教授，台湾的大学校长；
国奖两次；一作一篇;
上海交大英式橄榄球队队员；
个人网站：
http://www.maxin1995.com/"
加州大学圣塔芭芭拉分校,硕士,Computer Engineering Technician,录取,2014,0,,,326,双非,自动化,88.3,,,,无论文，五牛腿，水科研，杂七杂八的各种奖项经历
伦敦大学玛丽女王学院,硕士,Intellectual Property Law,录取,2015,3,,7.0,0,双非,法学,89.6,,,,"首先没有什么特别耀眼的奖项和事迹。
推荐信：学校讲师两封。
奖学金：一次校二奖，两次校三奖。
实习：法院（两次普通的基层法院民庭、立案庭；一次去了有知产庭的基层法院专门看知产案件）、律所（一次个人所神马都做，一次中型所针对知产）、检察院（公诉科），大学暑假几乎都泡在实习单位。另外在南方周末评论部实习过一个月。
奖项：省级法律类学科竞赛第一名；省级模拟法庭一次团队第三名，一次最佳风采奖；校级辩论赛一些小奖。
另外去台湾交换了一学期；帮两个老师写过出版物片段。"
新南威尔士大学,硕士,Civil Engineering,录取,2015,2,,6.5,0,211 & 985,工程力学,84.0,,,,无论文，跟老师做过一些小项目，周培源力学竞赛全国优秀奖，省三等奖。推荐信也不是牛推，课外活动参加的不是很多，总体来说每个方面都比较均衡，没有特别突出的地方。
新加坡国立大学,硕士,Applied Economics,录取,2016,3,,7.0,0,211,经济管理,89.0,,,,双学位金融（86/100） 三个实习 一个比赛一等奖 几个奖学金 学生会 各种活动
康奈尔大学,硕士,Applied Economics and Management,录取,2017,3,108.0,,330,211 & 985,金融,87.26,,,,
中佛罗里达大学,博士,Computer Science,录取,2016,2,91.0,,0,211 & 985,,87.78,,,,项目有两个水的，竞赛基本没参加过。一、二、三等奖学金和国家奖学金都拿过的。小本哦，没读研。
威斯康星大学,硕士,Economics and Econometrics,录取,2015,4,111.0,,327,211 & 985,经济学,84.0,,,,国务院+慈善基金会+央企三份实习，半年英国交换，无论文发表，美赛二等奖，校一等一次二等一次，市级校级大创各一个，坛子里可以搜到我的定位贴
香港浸会大学,硕士,International Journalism Studies,录取,2015,3,103.0,,0,双非,新闻,88.0,,,,两个媒体实习，一个地方台，一个省台；学院两位教授的推荐信；没有面试，直接发的offer。
香港浸会大学,硕士,Accounting,录取,2014,0,,,0,双非,财务管理,85.0,,,,半年银行工作经验，事务所实习，其他水实习。。。
佛罗里达大学,硕士,Food and Resource Economics,录取,2015,2,,6.5,0,双非,生物,81.0,,,,
香港城市大学,硕士,English Studies,录取,2015,3,,7.0,0,211 & 985,行政管理,85.0,,,,无论文，两个小奖学金，一个英语教育实习，两个翻译经历，老师助教作翻译，与老师做过美国文学课题，两个志愿者经历
纽约大学,硕士,Electrical and Electronics Engineering,录取,2015,2,92.0,,318,211,电气工程自动化,83.0,,,,一篇一作，一篇3座，无牛推，还有一篇煤炭会议论文（没用上）；
香港浸会大学,硕士,Communication,录取,2015,3,,7.0,0,,新闻,84.0,,,,水实习2个，英语竞赛诺干，奖学金诺干，水论文一个。
南加州大学,硕士,Electrical and Electronics Engineering,录取,2015,2,95.0,,320,双非,电子信息工程,90.0,,,,没有什么可以拿出来炫耀的背景。。。
新加坡国立大学,硕士,Applied Economics,录取,2016,4,,7.5,0,双非,金融学,91.0,,,,一个paper 四个金融财会类实习
康涅狄格大学,博士,Chemistry,录取,2016,3,107.0,,322,211 & 985,化学,84.0,,,,"1.进实验室较早，大一下开始的两年国家级创新实验，跟着师兄过柱子。大三下一学期韩国交换做电极（全英课程）。三年无文章。
2.申请阶段非学术“套磁”尝试过十多封，都是找和自己经历比较对口的老师发的邮件，回复率还是很高的( ^_^ )但感觉对申请结果并无太大帮助。
3.总共拿到五封推荐信，均非牛推，两个韩国的三个本校的，不同学校组合提交。
3.有考化学sub，但时间仓促，成绩不理想所以并没有寄送。私以为sub分高会是锦上添花，没有也不会造成太大影响，当然非前20名学校不去的童鞋除外哈~
4.本科阶段参加了各种学生活动，海外经历丰富，不过感觉对申化学博士并无太大帮助，更多的是个人成长。
5.从今往后的科研之路很长，还要慢慢向大牛们学习！"
香港科技大学,硕士,Engineering Enterprise Management,录取,2015,2,,6.5,0,211 & 985,道路桥梁工程,81.2,,,,行业内大学生国家科技竞赛二等奖，无论文，无奖学金，无牛推，三年多路桥施工工作经验。
宾夕法尼亚大学,硕士,Public Administration,录取,2015,4,111.0,,0,清华/北大/中科大,国际关系,81.0,清华/北大/中科大,国际关系,,非NGO、非相关领域工作一年半
福特汉姆大学,硕士,Teaching English to Speakers of Other Languages,录取,2016,3,,7.0,319,211,英语（商务方向）,90.0,,,,
谢菲尔德大学,硕士,International Political Communication,录取,2017,3,,7.0,0,双非,,84.0,,,,
香港城市大学,硕士,Management Information System,录取,2014,0,,,0,双非,计算机科学,82.0,,,,两份世界500强的外企实习，系主任和FYP导师的推荐信，无论文
麦吉尔大学,硕士,Learning Sciences,录取,2016,3,104.0,,0,211 & 985,psychology,84.0,,,,无paper，跟着两个教授干了好多活
利兹大学,硕士,Teaching English as a Second Language,录取,2015,2,,6.5,0,双非,对外汉语,84.1,,,,
印第安纳大学,硕士,Law,录取,2015,3,104.0,,0,,法学,85.0,211 & 985,,,
伯明翰城市大学,硕士,Design and Visual Communications,录取,2015,2,,6.5,0,双非,中国画,84.46,,,,
香港城市大学,硕士,Business Information Systems,录取,2015,3,100.0,,0,211,信息系统与管理IS&IM;,84.26,,,,
麦吉尔大学,硕士,Computer Science,录取,2015,3,,7.0,320,211 & 985,计算机科学,89.0,,,,"两篇水论文。。还有一些水竞赛奖项。。奖学金就是国奖，一等什么的咯。。
信里说系里以后评奖。。我感觉是没有的。。。==|"
加州大学伯克利分校,硕士,Law,录取,2016,2,97.0,,0,双非,,85.39,211 & 985,法律硕士,83.8,"三年半检察院经验 律所实习
一封耶鲁SJD推荐信
一封领导推荐信"
香港城市大学,硕士,English Studies,录取,2017,3,,7.0,0,双非,英语专业,83.51,,,,"实习：初中英语助教，培训机构英语助教，广交会翻译；
奖项：一个省奖，三个校奖，都与专业相关；
无论文无牛推，有参加志愿活动"
香港浸会大学,硕士,Media Management,录取,2014,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,博物馆,84.0,,,,完全跨专业申请，有两个媒体实习（均为期半年），推荐信一封找的学校管理学院某副教授（考虑到MM是传理和管院联办的），一封找的实习新媒体公司boss
格拉斯哥大学,硕士,Accounting,录取,2015,0,,,0,211,会计学,84.0,,,,两次会计师事务所实习的经历，比较水的校内奖学金，无论文
香港教育学院,硕士,Curriculum,录取,2016,2,,6.5,0,双非,法學,84.0,,,,修了第二專業—英語，gpa：3.0/5.0；一些教育實習，一些本科專業法律實習；一些證書：口語證書，英語六級568，高中英語教師資格証……
香港理工大学,硕士,Electrical Engineering,录取,2015,2,,6.5,0,211,自动化,80.0,,,,
香港中文大学,硕士,New Media,录取,2017,4,,7.5,0,双非,英语,88.0,,,,
波士顿大学,硕士,"Urban, Community and Regional Planning",录取,2016,3,,7.0,312,211,城市规划,84.0,,,,
香港城市大学,硕士,Communication and New Media,录取,2015,3,,7.0,0,211,公共关系学,89.0,,,,12月用6.5申请的，1.8更新了雅思。三段实习，三个月地级市报社，三个月local广告公司，半年500强类似MKT部门；社团leader；两个大创，一个和传播有关；一个公关策划全国二等；一个上海市公关奖学金和若干校奖学金；志愿者若干。
加州大学洛杉矶分校,硕士,Civil Engineering,录取,2015,3,104.0,,325,211 & 985,土木工程,93.0,,,,
圣加仑大学,硕士,Banking and Finance,录取,2016,3,105.0,,0,211 & 985,金融学,88.0,,,,海外交换；实习：商业银行&券商网点，房地产五大行，四大咨询；一些社团，一些比赛，一些活动志愿者，无科研
牛津大学,硕士,Applied Linguistics,录取,2016,4,,7.5,328,211 & 985,英语,88.0,,,,论文实习交换都有一些。。含金量没有很高啦。
伦敦大学学院,硕士,Statistics,录取,2014,0,,,0,国外高校（含港澳台）,STAT,88.0,,,,
香港科技大学,硕士,Teaching English as a Second Language,录取,2015,4,,7.5,0,,,85.09,,,,
范德堡大学,硕士,Law,录取,2016,3,106.0,,0,双非,刑事司法,84.0,,,,"本科期间一次三等奖学金，两次二等奖学金，申银万国奖学金，三好学生；同时为某社团负责人，参与社会实践及志愿者服务若干，毕业论文被评为优秀论文，校优秀毕业生。

2年外企总助经验，5年知名外企法务经验，5年非诉行业知名内所经验（期间被评为2次最优）。

推荐信三封，学校老师一封，外企法律顾问一封，律所合伙人一封。

PS主要是讲述了自己毕业后的工作经历。"
谢菲尔德大学,硕士,Information System,录取,2014,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,农业资源与环境,84.0,,,,毕设是跟着计院一位人超好的导师做SDN试验床，推荐信是导师帮忙找另外一位杭电的教授搞定的。为了转专业花了大三一年的时间和砸了近两万RMB考了个CCIE。零星得过一些国家励志奖学金和校级奖项。考证期间在培训机构同时当了近一年助教。做个国创（创业）还有SRTP两个项目团队的负责人但都和IT没关系。校园活动较丰富。去年10月底拿了个华为技术支持岗Offer。后来还是决定出国。跨专业不容易，本科四年能做的就这么多了。事在人为，尽力无悔。
