AppliedSchool,Degree,Major,Result,Year,EnglishLevel,TOEFL,IELTS,GRE,School,SchoolMajor,GPA,Post_School,Post_Major,Post_GPA,Other_Info
乔治华盛顿大学,硕士,American Law,录取,2017,3,103.0,,0,双非,经济法,84.0,,,,基本没有活动没有社团也没有项目没啥亮点，给奖的学校还都挺慷慨的，超出预期
康奈尔大学,硕士,Public Administration,录取,2016,3,108.0,,327,,国际政治（经济学双学位）,84.0,,,,"三个推荐人，一个本科科研的教授，一个在外企实习的美国老板，一个在本土咨询公司实习的上司。
有一年半的本科生科研经历，Gap Year一年在NGO，外资PR公司和本土管理咨询公司实习。"
乔治华盛顿大学,硕士,Asian Studies,录取,2017,0,,,328,211,,85.82,,,,实习做的比较多：国际智库，政府机构；实际工作中研究问题比较深入
香港大学,博士,Social Work and Youth Services,录取,2014,0,,,0,双非,社会工作,88.0,国外高校（含港澳台）,social service management,,"1. 本科階段發表過三篇小文章
2. 香港中文大學老師推薦
3. 研究計劃中的研究個案的協助研究同意書
4. 導師陶瓷比較成功"
香港理工大学,硕士,Teaching Chinese as a Foreign Language,录取,2016,2,,6.5,0,211,对外汉语,84.0,,,,有孔院泰国实习（获优秀实习生称号），报社实习，世锦赛、东盟志愿者经历，中日泰三方国际论坛论文和获奖，英文辩论各种获奖等，晚会主持人，无奖学金无牛推
代尔夫特理工大学,硕士,Construction Engineering and Management,录取,2015,2,,6.5,0,,土木,81.0,,,,老板推荐信
香港理工大学,硕士,Chinese Language and Literature,录取,2014,0,,,0,双非,,83.0,,,,没得过奖没发表过论文总之啥都没有- -
西北大学,硕士,General Law,录取,2015,4,110.0,,0,211,国际商务（双学位法律）,85.6,,,,其实各方面条件都一般：成绩是我最大的弱点，本科学校也非常一般，然后推荐信是请两位教授写的，有过两次国内模拟法庭辩论赛以及一次国际赛的经历，参加过较多学生活动MUN之类。
香港科技大学,硕士,Telecommunication,录取,2017,2,,6.5,0,211,光电信息科学与工程,79.0,,,,
东英吉利大学,硕士,International Development,录取,2016,4,,8.0,0,双非,英语（翻译）,92.0,,,,做过两个很水的志愿者活动。。其它都没有
瑞典皇家理工学院,硕士,Real Estate and Construction Management,录取,2016,2,,6.5,0,211,土木工程,77.0,,,,本科无获奖经验、无科研。。。
伦敦大学学院,硕士,Architectural Design,录取,2015,2,,6.5,0,211 & 985,环境艺术设计,87.3,,,,2封牛推；三年学校奖学金；参加了香港大学建筑学院暑期项目；学院学生会副主席
香港浸会大学,硕士,Applied Economics,录取,2016,2,,6.5,0,双非,统计学,84.0,,,,"在香港AIA实习一周
在新西兰交流半个月（然而我觉得都是挺水的）"
南洋理工大学,硕士,Signal Processing,录取,2014,0,,,0,双非,测控技术与仪器,83.0,,,,录取的专业分别为精密工程 电子工程 信号处理。本科北理工 做过几个小项目 没拿过什么奖。因为专业的缘故 光学、机械、电子等方面都有涉猎，但是都学得不精，现在决定读偏向于机械的精密工程。
新南威尔士大学,硕士,Electrical Engineering,录取,2017,3,,7.0,0,211 & 985,自动化,80.16,,,,"无科研，无论文，水创新项目，大三专业课均分较高,两次国外短期交流经验，很多次志愿者证明，一个国家级志愿者证明。"
德克萨斯农工大学,博士,Economics and Econometrics,录取,2016,3,104.0,,329,清华/北大/中科大,工程力学,88.0,,Finance,88,两段研究经历， 论文一篇， 上过高级宏观
伦敦大学金史密斯学院,硕士,Communication and Media Studies,录取,2016,3,,7.0,0,双非,新闻学,78.0,,,,15年毕业。浙江卫视半年。
滑铁卢大学,硕士,Computer Science,录取,2017,0,,,324,国外高校（含港澳台）,计算机科学,93.14,,,,拿的2017年1月的录取。2014年9月起CS二学位在读，课外经验包括上个学期的RA，还有本学期的intern （非coop）。找上课的教授要的推荐信。
谢菲尔德大学,硕士,Urban Design,录取,2016,0,,6.0,0,,城市规划,84.0,,,,
谢菲尔德大学,硕士,Computer Science,录取,2014,0,,,0,双非,计算机科学与技术,86.0,,,,无论文 无牛推 两个实习 一个学院一等奖学金
马萨诸塞大学安姆斯特分校,硕士,Computer Science,录取,2016,3,108.0,,323,211,软件工程,84.0,,,,
肯高迪亚大学,硕士,Mechanical Engineering,录取,2016,2,,6.5,0,211,机械工程,81.0,,,,社会活动一大堆，然而研究方面一点没有。。。。。
维克森林大学,硕士,Law,录取,2017,0,,,0,国外高校（含港澳台）,Sociology,81.0,,,,
哥伦比亚大学,硕士,Environmental Engineering,录取,2017,2,96.0,,321,双非,,84.0,,,,无论文，三个水水的大创，一个较牛的科研单位的实习。无牛推
新加坡国立大学,硕士,Applied Economics,录取,2015,3,,7.0,0,211 & 985,计算机科学与技术,88.0,,,,我还辅修了一个经济学的双学位。均分82多。
香港城市大学,硕士,English Studies,录取,2017,4,,7.5,0,,英语,85.0,,,,
雪城大学,硕士,Curriculum,录取,2017,2,91.0,,311,双非,法务会计,84.89,,,,"一个半月的海外志愿者经历，法院律所实习两次，参加学校的志愿活动很多，大型志愿者活动组织过几次。
GPA我们学校算的很严，3不到，申请老师重新帮我算了，不知道具体多少但是3往上。GPA渣估计顶多3.1-3.2的样子。继续等~~~"
哥伦比亚大学,硕士,Environmental Health,录取,2015,3,101.0,,325,211 & 985,生态学,84.0,,,,比较缺经历就把两篇正在投稿的文章算进去了简历了
多伦多大学,硕士,Electrical Engineering,录取,2013,3,104.0,,0,双非,光电,88.3,,,,水论文一篇
北卡罗来纳大学教堂山分校,硕士,"Urban, Community and Regional Planning",录取,2017,3,108.0,7.5,322,,环境科学,88.0,,智慧城市与城市分析,88,
香港科技大学,硕士,Intelligent Building Technology and Management,录取,2016,0,,,0,双非,,88.0,,,,
圣路易斯华盛顿大学,硕士,Electrical and Electronics Engineering,录取,2015,3,100.0,,321,211 & 985,信息工程,80.0,,,,
剑桥大学,硕士,Photonics,录取,2016,0,,,0,,电子电气工程,87.0,,,,"英本diy裸申,无雅无gre无paper，一个一年的project和fyp，一个专业不相关水实习，社团志愿校外经历若干"
佛罗里达大学,硕士,Structural Engineering,录取,2016,2,95.0,,322,双非,土木工程（路桥）,84.0,,,,有个EI国际会议一作，国内桥梁水实习一段，大学生创新国家项目一个（未结题），零七八碎校内奖学金。
帝国理工学院,硕士,Chemistry,录取,2014,0,,,323,双非,材料科学与工程,87.28,,,,"中部地区某不知名985
水过几个项目，有篇待发的水文，去美帝交流过，无牛推"
莱斯大学,硕士,Global Affairs,录取,2016,0,,,321,国外高校（含港澳台）,亚洲与国际研究,84.0,,,,
范德堡大学,硕士,Law,录取,2015,3,104.0,,0,双非,法律,88.0,,,,
香港城市大学,硕士,International Studies,录取,2017,2,,6.5,0,双非,广播电视学,88.0,,,,校内科研，一段地方电视台实习，一段演出运营实习，一段政府实习。
香港中文大学,硕士,E-Commerce and Logistics Technologies,录取,2015,1,87.0,,0,211 & 985,经济管理,84.0,,,,无论文，几个小奖，
挪威商学院,硕士,Finance,录取,2015,3,104.0,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,金融,86.6,,,,
普渡大学,硕士,Industrial Engineering,录取,2017,4,111.0,,335,211,工程管理,92.0,,,,"专排1/40
美国一学期交换
国内水期刊论文一作"
纽约州立大学宾汉姆顿分校,硕士,Accounting,录取,2017,3,108.0,,0,双非,会计,92.0,,,,
曼彻斯特大学,硕士,Economics,录取,2017,4,,7.5,321,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,经济学,86.0,,,,"一个四大实习，两个水实习
两个校级科研项目
一个奖学金"
加州大学圣地亚哥分校,博士,Economics and Econometrics,录取,2017,0,,,330,国外高校（含港澳台）,经济学,88.0,,,,三封UMN经济系faculty推荐信 无RA经历 自己觉得唯一的亮点在修课 学过graduate level的微观宏观 以及正在学 Measure-theoretic Probability Theory
新加坡国立大学,硕士,Chinese Culture and Language,录取,2016,2,,6.5,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,,84.0,,,,有国家创新项目，有三个奖学金，一年出版社实习，其他地方实习2个，台湾交换半年。
伦敦政治经济学院,硕士,Social Psychology,录取,2015,3,,7.0,0,211 & 985,旅游酒店管理,90.0,,,,五百强外企和报社实习，无国界医生志愿者，参与国家自然基金项目，无paper，无牛推
伦敦大学学院,硕士,Law,录取,2017,4,,7.5,0,211 & 985,大学,88.0,,,,
卡斯商学院,硕士,"Energy, Trade and Finance",录取,2016,0,,,0,双非,金融,78.0,,,,"中外合作专业，免雅思，校内一年创业经验，毕业后一年半咨询公司工作经验，一年资产管理公司工作经验
最后为了移民选择了去澳洲阿德莱德"
南加州建筑学院,硕士,Architecture,录取,2017,2,,6.5,305,双非,,84.0,,,,英语成绩还是不太高，好好做作品集
新南威尔士大学,硕士,Architecture,录取,2017,1,,5.5,0,211,建筑学,83.94,,,,一共申请澳洲4所，英国3所。目前拿到4个结果。澳洲的墨尔本大学和英国的谢菲尔德与爱丁堡大学还没有任何消息。
伦斯勒理工学院,硕士,Architecture,录取,2015,2,90.0,6.5,300,双非,城市规划,77.0,,,,
佛罗里达大学,硕士,Nuclear Engineering,录取,2017,2,92.0,,326,双非,核工程,84.0,,,,有四篇核心期刊水文，两篇一作两篇二作。任过大学的兴趣协会会长。 去往西北某核仪器厂和中国原子能科学研究院实习。
香港科技大学,硕士,Chinese Culture,录取,2015,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,汉语言文学,86.0,,,,无论文，推荐人是副院长和某教研室主任，省级电视台和省级报社实习，几个文化相关的社会实践，学生会部长，奖学金和一些校级小奖
南加州大学,硕士,Public Policy Analysis,录取,2017,4,112.0,7.5,323,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,,84.0,,,,"背景简单说说吧～ 绩点中等偏上，语言成绩比较好，实习经历只有两段（NGO/NPO/政府实习完全没有！）一份是Marketing 与MPA/MPP完全无关，另一份还勉强能和Administration、Project management扯上关系。

我申请的项目以MPP为主，一方面是因为quantitative abilities上有一些课程积累，另一方面是因为实习经历真的完全不够。不过，我自己对Policy Analysis也非常有兴趣，所以想在研究生阶段好好锻炼一下这方面能力。"
爱丁堡大学,硕士,Applied Linguistics,录取,2015,4,114.0,8.5,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,英语语言文学,88.0,,,,无交换无实习无课题无牛推水Paper，哈佛模联，学校奖学金
伦敦大学国王学院,硕士,Education Management,录取,2016,3,,7.0,0,双非,汉语言文学,89.5,,,,排名2/271，省级优秀毕业生，两个省级学科竞赛，校内各种奖学金，一些学生工作，师范类学校，三个教育实习。
曼彻斯特大学,硕士,Accounting and Finance,录取,2017,2,,6.5,0,211 & 985,会计（财务管理）,87.0,,,,
约克大学(英国),硕士,Teaching English as a Second Language,录取,2015,4,,8.0,0,双非,英语,88.0,,,,"特等奖学金
得奖比较多，national public speaking & debating
活动较多，财富全球论坛， 国际教育论坛都是翻译志愿者
实习三枚~ xdf ielts teacher; press; tv station"
